task,epoch,batch,loss,confidence,pain_fired,lability_mean,vairagya_protection_fc1,shraddha,bhaya,vairagya,spanda,viveka_signal,buddhi,chitta,manas,samskara_mean,moha_fraction,retrograde_fired,manas_peak_fraction
0,2,18,1.968508,0.368137,0,1.025514,0.0,0.341461,0.0,0.340187,0.075957,0.348218,0.390429,0.0,1.0,0.012909,0.0,0,0.544434
0,2,19,1.865645,0.375949,0,1.024238,0.0,0.34491,0.0,0.341976,0.073461,0.348772,0.393469,0.0,1.0,0.012893,0.0,0,0.547852
0,2,20,1.892889,0.359364,0,1.023026,0.0,0.346355,0.0,0.342845,0.072929,0.348984,0.396494,0.0,1.0,0.012899,0.0,0,0.545898
0,2,21,1.771145,0.352867,0,1.021875,0.0,0.347006,0.0,0.343346,0.071722,0.349062,0.399504,0.0,1.0,0.012894,0.0,0,0.553711
0,2,22,1.930111,0.377947,0,1.020781,0.0,0.3501,0.0,0.345076,0.070366,0.34964,0.402499,0.0,1.0,0.012883,0.0,0,0.556152
0,2,23,1.889344,0.39918,0,1.019742,0.0,0.355008,0.0,0.347781,0.070355,0.35063,0.405479,0.0,1.0,0.012891,0.0,0,0.55127
0,2,24,1.9115,0.34553,0,1.018755,0.0,0.354061,0.0,0.347669,0.068491,0.350528,0.408445,0.0,1.0,0.012875,0.0,0,0.550781
0,2,25,1.69908,0.332495,0,1.017817,0.0,0.351904,0.0,0.34691,0.068269,0.350168,0.411395,0.0,1.0,0.012879,0.0,0,0.532227
0,2,26,1.889703,0.357697,0,1.016926,0.0,0.352483,0.0,0.347449,0.067409,0.350318,0.414331,0.0,1.0,0.012873,0.0,0,0.558105
0,2,27,2.026834,0.374471,0,1.01608,0.0,0.354682,0.0,0.348801,0.067989,0.350801,0.417252,0.0,1.0,0.012888,0.0,0,0.543945
0,2,28,1.849956,0.338887,0,1.015276,0.0,0.353103,0.0,0.348305,0.068259,0.350563,0.420158,0.0,1.0,0.012902,0.0,0,0.534668
0,2,29,1.765687,0.347871,0,1.014512,0.0,0.352579,0.0,0.348283,0.068376,0.350509,0.42305,0.0,1.0,0.012914,0.0,0,0.560547
0,2,30,1.713454,0.376479,0,1.013786,0.0,0.354969,0.0,0.349693,0.068764,0.351029,0.425928,0.0,1.0,0.012931,0.0,0,0.54541
0,2,31,1.773206,0.406705,0,1.013097,0.0,0.360143,0.0,0.352544,0.069757,0.352142,0.428791,0.0,1.0,0.012958,0.0,0,0.563477
0,2,32,1.796487,0.38464,0,1.012442,0.0,0.362593,0.0,0.354148,0.071235,0.352792,0.43164,0.0,1.0,0.012996,0.0,0,0.566406
0,2,33,1.845677,0.366641,0,1.01182,0.0,0.362997,0.0,0.354773,0.071148,0.353069,0.434475,0.0,1.0,0.013016,0.0,0,0.565918
0,2,34,1.649448,0.387154,0,1.011229,0.0,0.365413,0.0,0.356392,0.072251,0.353751,0.437295,0.0,1.0,0.013055,0.0,0,0.57373
0,2,35,1.936501,0.379516,0,1.010668,0.0,0.366823,0.0,0.357548,0.074207,0.354266,0.440102,0.0,1.0,0.013111,0.0,0,0.575195
0,2,36,1.642982,0.376229,0,1.010134,0.0,0.367764,0.0,0.358482,0.074795,0.354705,0.442894,0.0,1.0,0.013154,0.0,0,0.575684
0,2,37,1.740458,0.390746,0,1.009628,0.0,0.370062,0.0,0.360095,0.073899,0.355426,0.445673,0.0,1.0,0.013179,0.0,0,0.575684
0,2,38,1.865747,0.402866,0,1.009146,0.0,0.373343,0.0,0.362234,0.075135,0.356375,0.448437,0.0,1.0,0.013233,0.0,0,0.572266
0,2,39,1.652394,0.429253,0,1.008689,0.0,0.378934,0.0,0.365585,0.077686,0.357833,0.451188,0.0,1.0,0.013304,0.0,0,0.322754
0,3,0,1.730012,0.427833,0,1.008254,0.0,0.383824,0.0,0.368697,0.077969,0.359233,0.453926,0.0,1.0,0.013348,0.0,0,0.568848
0,3,1,1.933064,0.453982,0,1.007841,0.0,0.390839,0.0,0.372961,0.080442,0.361128,0.456649,0.0,1.0,0.013427,0.0,0,0.579102
0,3,2,2.146842,0.483195,0,1.007449,0.0,0.400075,0.0,0.378473,0.082713,0.363569,0.459359,0.0,1.0,0.013509,0.0,0,0.556641
0,3,3,1.955063,0.434826,0,1.007077,0.0,0.40355,0.0,0.381291,0.081307,0.364994,0.462056,0.0,1.0,0.013548,0.0,0,0.583984
0,3,4,1.580361,0.40487,0,1.006723,0.0,0.403682,0.0,0.38247,0.079792,0.365792,0.464739,0.0,1.0,0.013582,0.0,0,0.578613
0,3,5,1.80147,0.37364,0,1.006387,0.0,0.400678,0.0,0.382028,0.081216,0.365949,0.467408,0.0,1.0,0.013655,0.0,0,0.571289
0,3,6,1.808718,0.381485,0,1.006068,0.0,0.398759,0.0,0.382001,0.082551,0.366259,0.470064,0.0,1.0,0.013732,0.0,0,0.549805
