task,epoch,batch,loss,confidence,pain_fired,lability_mean,vairagya_protection_fc1,shraddha,bhaya,vairagya,spanda,viveka_signal,buddhi,chitta,samskara_mean,moha_fraction,retrograde_fired
0,4,0,1.882935,0.464628,0,1.0,0.0,0.396622,0.0,0.391086,0.031545,0.379637,0.552912,0.0,0.0,0.0,0
0,4,1,1.82508,0.454045,0,1.0,0.0,0.402364,0.0,0.394234,0.031584,0.381125,0.555142,0.0,0.0,0.0,0
0,4,2,1.751212,0.434185,0,1.0,0.0,0.405546,0.0,0.396231,0.031712,0.382186,0.557361,0.0,0.0,0.0,0
0,4,3,1.599671,0.404376,0,1.0,0.0,0.405429,0.0,0.396639,0.031913,0.38263,0.559568,0.0,0.0,0.0,0
0,4,4,1.881377,0.424013,0,1.0,0.0,0.407287,0.0,0.398007,0.032952,0.383458,0.561765,0.0,0.0,0.0,0
0,4,5,1.681968,0.467481,0,1.0,0.0,0.413307,0.0,0.401481,0.032319,0.385138,0.563951,0.0,0.0,0.0,0
0,4,6,1.976,0.425216,0,1.0,0.0,0.414498,0.0,0.402668,0.03191,0.38594,0.566126,0.0,0.0,0.0,0
0,4,7,2.054657,0.426339,0,1.0,0.0,0.415682,0.0,0.403851,0.030801,0.386748,0.568289,0.0,0.0,0.0,0
0,4,8,1.810637,0.442657,0,1.0,0.0,0.418379,0.0,0.405792,0.029817,0.387866,0.570443,0.0,0.0,0.0,0
0,4,9,1.693513,0.44186,0,1.0,0.0,0.420727,0.0,0.407595,0.028053,0.388946,0.572585,0.0,0.0,0.0,0
0,4,10,1.721954,0.421253,0,1.0,0.0,0.42078,0.0,0.408278,0.027032,0.389592,0.574717,0.0,0.0,0.0,0
0,4,11,1.695089,0.431805,0,1.0,0.0,0.421882,0.0,0.409454,0.026508,0.390436,0.576838,0.0,0.0,0.0,0
0,4,12,1.67933,0.444842,0,1.0,0.0,0.424178,0.0,0.411224,0.026285,0.391524,0.578948,0.0,0.0,0.0,0
0,4,13,1.801623,0.397151,0,1.0,0.0,0.421476,0.0,0.41052,0.026399,0.391637,0.581048,0.0,0.0,0.0,0
0,4,14,1.852141,0.373936,0,1.0,0.0,0.416722,0.0,0.408691,0.026197,0.391283,0.583138,0.0,0.0,0.0,0
0,4,15,1.813821,0.38173,0,1.0,0.0,0.413222,0.0,0.407343,0.025059,0.391092,0.585217,0.0,0.0,0.0,0
0,4,16,1.721971,0.408099,0,1.0,0.0,0.41271,0.0,0.407381,0.023661,0.391432,0.587286,0.0,0.0,0.0,0
0,4,17,1.903604,0.388958,0,1.0,0.0,0.410335,0.0,0.406459,0.023226,0.391382,0.589344,0.0,0.0,0.0,0
0,4,18,1.730951,0.433478,0,1.0,0.0,0.412649,0.0,0.40781,0.022291,0.392224,0.591392,0.0,0.0,0.0,0
0,4,19,1.736874,0.416064,0,1.0,0.0,0.412991,0.0,0.408223,0.021446,0.392701,0.59343,0.0,0.0,0.0,0
0,4,20,1.803766,0.368046,0,1.0,0.0,0.408496,0.0,0.406214,0.021649,0.392208,0.595458,0.0,0.0,0.0,0
0,4,21,1.749345,0.339634,0,1.0,0.0,0.40161,0.0,0.402885,0.021909,0.391157,0.597476,0.0,0.0,0.0,0
0,4,22,1.598042,0.380956,0,1.0,0.0,0.399545,0.0,0.401789,0.02075,0.390953,0.599483,0.0,0.0,0.0,0
0,4,23,1.875218,0.380081,0,1.0,0.0,0.397598,0.0,0.400703,0.021092,0.390735,0.601481,0.0,0.0,0.0,0
0,4,24,1.542245,0.430498,0,1.0,0.0,0.400888,0.0,0.402193,0.021757,0.39153,0.603469,0.0,0.0,0.0,0
0,4,25,1.745962,0.417846,0,1.0,0.0,0.402584,0.0,0.402976,0.021897,0.392057,0.605446,0.0,0.0,0.0,0
0,4,26,1.795478,0.400503,0,1.0,0.0,0.402376,0.0,0.402852,0.022401,0.392226,0.607414,0.0,0.0,0.0,0
0,4,27,1.886226,0.379806,0,1.0,0.0,0.400119,0.0,0.4017,0.02251,0.391977,0.609372,0.0,0.0,0.0,0
0,4,28,1.588274,0.443116,0,1.0,0.0,0.404418,0.0,0.403771,0.022012,0.393,0.61132,0.0,0.0,0.0,0
0,4,29,1.659627,0.443254,0,1.0,0.0,0.408302,0.0,0.405745,0.020832,0.394005,0.613259,0.0,0.0,0.0,0
0,4,30,1.734083,0.463207,0,1.0,0.0,0.413793,0.0,0.408618,0.019889,0.395389,0.615188,0.0,0.0,0.0,0
0,4,31,1.864438,0.447301,0,1.0,0.0,0.417143,0.0,0.410552,0.018938,0.396427,0.617107,0.0,0.0,0.0,0
0,4,32,1.707314,0.389822,0,1.0,0.0,0.414411,0.0,0.409515,0.018862,0.396295,0.619017,0.0,0.0,0.0,0
0,4,33,1.702902,0.401635,0,1.0,0.0,0.413134,0.0,0.409121,0.019581,0.396402,0.620917,0.0,0.0,0.0,0
