task,epoch,batch,loss,confidence,pain_fired,lability_mean,vairagya_protection_fc1,shraddha,bhaya,vairagya,spanda,viveka_signal,buddhi,chitta,manas,samskara_mean,moha_fraction,retrograde_fired,manas_peak_fraction
0,1,24,1.864095,0.32441,0,1.114039,0.0,0.327867,0.0,0.316711,0.026793,0.350211,0.277473,0.0,1.0,0.003262,0.0,0,0.496582
0,1,25,1.989419,0.334743,0,1.108337,0.0,0.328555,0.0,0.317613,0.026317,0.349902,0.281076,0.0,1.0,0.00322,0.0,0,0.520508
0,1,26,1.965305,0.310493,0,1.10292,0.0,0.326748,0.0,0.317257,0.025448,0.349113,0.284662,0.0,1.0,0.00317,0.0,0,0.464844
0,1,27,1.858624,0.300118,0,1.097774,0.0,0.324085,0.0,0.3164,0.025632,0.348134,0.28823,0.0,1.0,0.003136,0.0,0,0.453613
0,1,28,1.928885,0.326029,0,1.092885,0.0,0.32428,0.0,0.316881,0.025388,0.347692,0.29178,0.0,1.0,0.003096,0.0,0,0.508789
0,1,29,1.87413,0.326086,0,1.088241,0.0,0.32446,0.0,0.317341,0.025096,0.347259,0.295312,0.0,1.0,0.003058,0.0,0,0.509277
0,1,30,1.867793,0.340952,0,1.083829,0.0,0.326109,0.0,0.318522,0.024764,0.347133,0.298827,0.0,1.0,0.00302,0.0,0,0.523438
0,1,31,1.827058,0.336532,0,1.079637,0.0,0.327152,0.0,0.319422,0.025085,0.346921,0.302324,0.0,1.0,0.002992,0.0,0,0.5
0,1,32,1.883244,0.373147,0,1.075655,0.0,0.331751,0.0,0.322109,0.024658,0.347446,0.305803,0.0,1.0,0.002954,0.0,0,0.515625
0,1,33,1.858268,0.380647,0,1.071873,0.0,0.336641,0.0,0.325036,0.024023,0.34811,0.309266,0.0,1.0,0.002914,0.0,0,0.533203
0,1,34,1.911161,0.359314,0,1.068279,0.0,0.338908,0.0,0.32675,0.025761,0.348334,0.312711,0.0,1.0,0.002906,0.0,0,0.501465
0,1,35,1.928847,0.364073,0,1.064865,0.0,0.341425,0.0,0.328616,0.025004,0.348649,0.316139,0.0,1.0,0.002867,0.0,0,0.509766
0,1,36,1.904725,0.323083,0,1.061622,0.0,0.33959,0.0,0.328339,0.025374,0.348137,0.319549,0.0,1.0,0.002843,0.0,0,0.519043
0,1,37,1.842798,0.360575,0,1.058541,0.0,0.341689,0.0,0.329951,0.026256,0.348386,0.322943,0.0,1.0,0.002828,0.0,0,0.52002
0,1,38,2.125412,0.352023,0,1.055613,0.0,0.342722,0.0,0.331054,0.028329,0.348459,0.32632,0.0,1.0,0.002836,0.0,0,0.475586
0,1,39,2.060489,0.299326,0,1.052833,0.0,0.338383,0.0,0.329468,0.036824,0.347476,0.32968,0.0,1.0,0.002933,0.0,0,0.280762
